symbol,baseAsset,quoteAsset,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
XTZUPUSDT,XTZUP,USDT,0.04500000,2.483,1.87126259,1.84200000,1.85700000,17.24000000,1.85200000,417.28000000,1.86000000,417.21000000,1.81200000,2.06900000,1.60100000,721748.01000000,1350580.05158000,1607498872571,1607585272571,201218,205768,4551
XTZDOWNUSDT,XTZDOWN,USDT,-0.07300000,-1.771,4.01430755,4.11100000,4.05000000,11.92000000,4.06800000,30.00000000,4.08300000,0.01000000,4.12300000,4.44900000,3.77200000,21489.28000000,86264.57896000,1607498869661,1607585269661,134508,135953,1446
AVABNB,AVA,BNB,0.00004000,0.146,0.02731882,0.02736000,0.02739000,34.50000000,0.02730000,52.40000000,0.02750000,100.50000000,0.02735000,0.02882000,0.02613000,73385.70000000,2004.81047600,1607498867372,1607585267372,319297,320860,1564
AVABTC,AVA,BTC,0.00000020,0.482,0.00004162,0.00004150,0.00004170,2.65000000,0.00004140,1067.92000000,0.00004160,107.74000000,0.00004150,0.00004340,0.00003990,444088.77000000,18.48337684,1607498919225,1607585319225,1201146,1204910,3765
AVABUSD,AVA,BUSD,0.01130000,1.502,0.75935358,0.75620000,0.76350000,22.99000000,0.76060000,22.99000000,0.76490000,81.97000000,0.75220000,0.79900000,0.71370000,74699.40000000,56723.25682800,1607498917696,1607585317696,268082,269297,1216
USDTBKRW,USDT,BKRW,6.56000000,0.604,1092.38823690,1085.29000000,1091.85000000,40.40000000,1091.85000000,217.60000000,1093.83000000,2500.00000000,1085.29000000,1099.12000000,1084.81000000,415848.80000000,454268337.45000000,1607498845549,1607585245549,123677,124833,1157
BUSDBKRW,BUSD,BKRW,7.51000000,0.692,1091.72211156,1085.41000000,1092.80000000,163.90000000,1092.80000000,300.70000000,1093.88000000,98.70000000,1085.29000000,1097.50000000,1085.29000000,53808.50000000,58743929.24000000,1607498068987,1607584468987,28696,29167,472
MANAUSDT,MANA,USDT,0.00044000,0.536,0.08260943,0.08214000,0.08246000,1114.00000000,0.08232000,1212.70000000,0.08245000,1119.00000000,0.08202000,0.08477000,0.08000000,13853969.40000000,1144468.48733200,1607498910884,1607585310884,1160641,1172514,11874
BALBNB,BAL,BNB,-0.01190000,-2.719,0.43337823,0.44220000,0.42580000,5.10000000,0.42410000,288.73000000,0.42750000,235.43000000,0.43770000,0.45170000,0.42450000,952.50000000,412.79276200,1607498921978,1607585321978,83687,83866,180
BALBTC,BAL,BTC,-0.00002050,-3.067,0.00065676,0.00066950,0.00064780,34.52000000,0.00064610,3.59000000,0.00064740,0.54000000,0.00066830,0.00068620,0.00064320,53647.40000000,35.23321142,1607498921995,1607585321995,1089383,1091654,2272
BALBUSD,BAL,BUSD,-0.21500000,-1.784,12.29276373,12.17900000,11.83600000,4.65700000,11.83500000,5.37500000,11.88700000,1.07000000,12.05100000,12.72800000,11.79100000,2381.82600000,29279.22427100,1607498921528,1607585321528,75483,75684,202
YFIBNB,YFI,BNB,-22.96000000,-2.529,905.60717736,907.96000000,885.00000000,0.01030000,882.21000000,0.00160000,884.84000000,0.00020000,907.96000000,933.00000000,868.41000000,4.78700000,4335.14155800,1607498913729,1607585313729,455217,456192,976
YFIBTC,YFI,BTC,-0.04331000,-3.127,1.38116560,1.38573000,1.34156000,0.00890000,1.34108000,0.00130000,1.34281000,0.00200000,1.38487000,1.42187000,1.32544000,464.25270000,641.20986007,1607498922393,1607585322393,7525893,7554147,28255
YFIBUSD,YFI,BUSD,-433.41000000,-1.729,25199.20967614,25185.76000000,24636.45000000,0.00933600,24583.82000000,0.06739700,24668.03000000,0.05176400,25069.86000000,26259.95000000,23585.48000000,121.18502900,3053766.95538000,1607498921270,1607585321270,895669,903547,7879
YFIUSDT,YFI,USDT,-516.18000000,-2.053,25195.03801719,25138.06000000,24630.00000000,0.02378000,24615.79000000,0.00758700,24639.24000000,0.02319300,25146.18000000,26267.44000000,23505.97000000,2456.94259400,61902762.06188032,1607498922390,1607585322390,16878152,16968344,90193
BLZBUSD,BLZ,BUSD,0.00166000,2.393,0.07018535,0.06934000,0.07104000,368.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06938000,0.07285000,0.06641000,26545.60000000,1863.11232000,1605528001258,1605614401258,10922,10963,42
KMDBUSD,KMD,BUSD,-0.00110000,-0.235,0.46737406,0.45760000,0.46760000,164.78000000,0.00000000,0.00000000,0.00000000,0.00000000,0.46870000,0.47820000,0.43710000,145580.34000000,68040.47470500,1605528001270,1605614401270,11557,11884,328
BALUSDT,BAL,USDT,-0.28700000,-2.364,12.15276415,12.13300000,11.85400000,9.50000000,11.85300000,3.64900000,11.87000000,6.40600000,12.14100000,12.65900000,11.70800000,151700.07500000,1843575.23367600,1607498922364,1607585322364,1450868,1465060,14193
BLZUSDT,BLZ,USDT,-0.00082000,-1.211,0.06694020,0.06792000,0.06690000,1957.90000000,0.06692000,164.20000000,0.06702000,544.80000000,0.06772000,0.06926000,0.06391000,5787108.60000000,387390.21404500,1607498908329,1607585308329,897022,901002,3981
IRISUSDT,IRIS,USDT,0.00114000,2.116,0.05437323,0.05390000,0.05501000,186.90000000,0.05500000,400.00000000,0.05502000,428.70000000,0.05387000,0.05650000,0.05125000,4343959.00000000,236195.07253800,1607498722946,1607585122946,598695,601562,2868
KMDUSDT,KMD,USDT,-0.00060000,-0.113,0.52736000,0.53310000,0.53190000,5.22000000,0.52730000,88.03000000,0.53180000,126.52000000,0.53250000,0.54590000,0.50790000,214464.33000000,113099.90998000,1607498921013,1607585321013,231664,233114,1451
BTCDAI,BTC,DAI,204.83000000,1.134,18193.08706800,18083.59000000,18271.75000000,0.00984000,18270.83000000,0.08173400,18275.41000000,0.00794700,18066.92000000,18639.51000000,17554.52000000,155.19830800,2823536.33025030,1607498922389,1607585322389,223944,231511,7568
ETHDAI,ETH,DAI,19.70000000,3.632,549.21783772,544.33000000,562.04000000,0.02246000,560.30000000,1.13609000,561.34000000,1.09057000,542.34000000,575.01000000,528.00000000,1186.47336000,651632.33329300,1607498921864,1607585321864,104304,105228,925
BNBDAI,BNB,DAI,0.34500000,1.259,27.68930305,27.59300000,27.74000000,9.43400000,27.74200000,17.34900000,27.81100000,53.78100000,27.39500000,28.23600000,26.80400000,2399.07900000,66428.82547600,1607498914330,1607585314330,73155,73431,277
USDTDAI,USDT,DAI,0.00210000,0.211,0.99521780,0.99450000,0.99660000,407.81000000,0.99600000,17638.95000000,0.99660000,11339.08000000,0.99450000,0.99740000,0.99370000,3761005.45000000,3743019.57884100,1607498893262,1607585293262,440080,442758,2679
BUSDDAI,BUSD,DAI,0.00090000,0.090,0.99546996,0.99520000,0.99580000,598.02000000,0.99550000,3150.00000000,0.99580000,15787.80000000,0.99490000,0.99670000,0.99450000,1191764.70000000,1186365.95235200,1607498820691,1607585220691,114033,115105,1073
JSTBNB,JST,BNB,0.00001100,1.196,0.00093374,0.00092000,0.00093100,213.00000000,0.00093100,24027.00000000,0.00093700,16205.00000000,0.00092000,0.00098500,0.00089300,608995.00000000,568.64005300,1607498883384,1607585283384,248769,250282,1514
JSTBTC,JST,BTC,0.00000001,0.714,0.00000142,0.00000140,0.00000141,205.00000000,0.00000141,370019.00000000,0.00000142,189049.00000000,0.00000140,0.00000150,0.00000136,18895080.00000000,26.77465343,1607498921429,1607585321429,1063197,1067210,4014
JSTBUSD,JST,BUSD,0.00073000,2.884,0.02599718,0.02538000,0.02604000,930.40000000,0.02600000,312.30000000,0.02604000,121.40000000,0.02531000,0.02757000,0.02405000,2101077.20000000,54622.08753200,1607498860642,1607585260642,111566,112947,1382
JSTUSDT,JST,USDT,0.00058000,2.283,0.02614005,0.02537000,0.02599000,3384.10000000,0.02599000,21789.90000000,0.02601000,109032.00000000,0.02541000,0.02766000,0.02403000,66848962.70000000,1747435.08145800,1607498899942,1607585299942,2468478,2485885,17408
SRMBNB,SRM,BNB,-0.00078900,-2.000,0.03888905,0.03884200,0.03865600,37.00000000,0.03868200,2089.00000000,0.03895900,37.00000000,0.03944500,0.03944500,0.03833400,34926.00000000,1358.23894000,1607498922358,1607585322358,336251,336832,582
SRMBTC,SRM,BTC,-0.00000075,-1.254,0.00005921,0.00005990,0.00005904,44.00000000,0.00005892,39.00000000,0.00005904,3.00000000,0.00005979,0.00006016,0.00005849,433145.00000000,25.64605965,1607498919189,1607585319189,2230986,2234200,3215
SRMBUSD,SRM,BUSD,-0.00040000,-0.037,1.08338971,1.08750000,1.08310000,64.55000000,1.08120000,83.52000000,1.08330000,57.68000000,1.08350000,1.10320000,1.03410000,81838.67000000,88663.17288300,1607498918367,1607585318367,415560,416634,1075
SRMUSDT,SRM,USDT,-0.00060000,-0.055,1.08195614,1.08470000,1.08340000,803.32000000,1.08220000,40.68000000,1.08340000,4566.24000000,1.08400000,1.10650000,1.03530000,2976604.43000000,3220555.43423800,1607498922409,1607585322409,4565528,4585131,19604
ANTBNB,ANT,BNB,-0.00540000,-4.745,0.11156395,0.11350000,0.10840000,1.09000000,0.10820000,1837.65000000,0.10880000,10.55000000,0.11380000,0.11390000,0.10740000,11403.55000000,1272.22511000,1607498914081,1607585314081,132695,133439,745
ANTBTC,ANT,BTC,-0.00000830,-4.798,0.00016813,0.00017300,0.00016470,10.00000000,0.00016460,52.27000000,0.00016490,7.85000000,0.00017300,0.00017370,0.00016350,166949.30000000,28.06964729,1607498922066,1607585322066,1136133,1140634,4502
ANTBUSD,ANT,BUSD,-0.12490000,-3.974,3.08522002,3.13730000,3.01820000,5.97000000,3.01970000,330.07000000,3.03330000,337.03000000,3.14310000,3.17520000,3.01710000,110081.93000000,339626.97404200,1607498859758,1607585259758,115801,118995,3195
ANTUSDT,ANT,USDT,-0.11490000,-3.664,3.07893568,3.14080000,3.02060000,14.77000000,3.02060000,238.02000000,3.02830000,10.53000000,3.13550000,3.17900000,3.02000000,338833.45000000,1043246.39901200,1607498918336,1607585318336,1241075,1248784,7710
CRVBNB,CRV,BNB,0.00010000,0.455,0.02218966,0.02190000,0.02210000,5.35000000,0.02190000,9961.60000000,0.02210000,3338.92000000,0.02200000,0.02280000,0.02090000,306455.19000000,6800.13654500,1607498915852,1607585315852,302330,303438,1109
CRVBTC,CRV,BTC,0.00000000,0.000,0.00003375,0.00003360,0.00003350,623.13000000,0.00003340,16163.43000000,0.00003350,22500.00000000,0.00003350,0.00003480,0.00003190,2986577.25000000,100.78846750,1607498920491,1607585320491,3863177,3870798,7622
CRVBUSD,CRV,BUSD,0.00600000,0.988,0.61879143,0.60600000,0.61300000,69.86200000,0.61200000,3642.29400000,0.61500000,1118.07500000,0.60700000,0.64300000,0.56300000,282219.17700000,174634.80898100,1607498921957,1607585321957,188684,189518,835
CRVUSDT,CRV,USDT,0.00600000,0.987,0.61694962,0.60800000,0.61400000,674.67600000,0.61300000,33121.77000000,0.61400000,1210.23500000,0.60800000,0.64200000,0.56200000,19329860.42500000,11925550.04569600,1607498920492,1607585320492,6061026,6087879,26854
SANDBNB,SAND,BNB,0.00030740,19.441,0.00178297,0.00157500,0.00188860,4333.00000000,0.00188860,375.00000000,0.00189000,10058.00000000,0.00158120,0.00199280,0.00149880,8437700.00000000,15044.17852270,1607498922176,1607585322176,266302,270724,4423
SANDBTC,SAND,BTC,0.00000048,20.000,0.00000270,0.00000239,0.00000288,10.00000000,0.00000286,62599.00000000,0.00000288,70738.00000000,0.00000240,0.00000305,0.00000228,79538102.00000000,214.70016756,1607498922180,1607585322180,1446190,1468226,22037
SANDUSDT,SAND,USDT,0.00925400,21.273,0.04990019,0.04350000,0.05275500,4808.00000000,0.05266400,1894.00000000,0.05279100,4211.00000000,0.04350100,0.05617200,0.04049000,129422187.00000000,6458191.73182500,1607498922402,1607585322402,1733527,1775531,42005
SANDBUSD,SAND,BUSD,0.00887600,20.382,0.05065380,0.04387800,0.05242500,5698.00000000,0.05252200,1894.00000000,0.05288600,606.00000000,0.04354900,0.05612600,0.04056000,5412787.00000000,274178.25194200,1607498922186,1607585322186,67048,68782,1735
OCEANBNB,OCEAN,BNB,0.00029000,2.171,0.01383313,0.01333000,0.01365000,119.10000000,0.01363000,3750.50000000,0.01365000,8.90000000,0.01336000,0.01451000,0.01279000,681664.50000000,9429.55605200,1607498916594,1607585316594,159188,160479,1292
OCEANBTC,OCEAN,BTC,0.00000042,2.068,0.00002096,0.00002034,0.00002073,845.00000000,0.00002074,350.00000000,0.00002075,4000.00000000,0.00002031,0.00002234,0.00001950,6765932.00000000,141.81150538,1607498920666,1607585320666,2149544,2162839,13296
OCEANBUSD,OCEAN,BUSD,0.01140000,3.097,0.38526984,0.37090000,0.37950000,59.40000000,0.37980000,468.25000000,0.38100000,2627.00000000,0.36810000,0.40690000,0.34510000,694093.29000000,267413.21301900,1607498920679,1607585320679,85168,85801,634
OCEANUSDT,OCEAN,USDT,0.01130000,3.065,0.38379517,0.36960000,0.38000000,2466.62000000,0.38040000,1314.40000000,0.38050000,2739.31000000,0.36870000,0.40680000,0.34400000,14038343.68000000,5387848.53388900,1607498916426,1607585316426,1732769,1758984,26216
NMRBNB,NMR,BNB,-0.04200000,-4.154,1.00859952,1.00400000,0.96900000,0.25000000,0.96670000,7.53000000,0.96970000,7.84000000,1.01100000,1.05720000,0.96770000,1672.04000000,1686.41874400,1607498910569,1607585310569,140345,141077,733
NMRBTC,NMR,BTC,-0.00006000,-3.909,0.00153966,0.00153500,0.00147500,2.75000000,0.00147100,0.93600000,0.00147400,3.87300000,0.00153500,0.00162000,0.00146700,12180.96300000,18.75455616,1607498893459,1607585293459,974118,979109,4992
NMRBUSD,NMR,BUSD,-0.91300000,-3.274,28.26495797,27.84300000,26.97700000,2.00000000,26.96700000,1.00000000,27.04400000,1.71100000,27.89000000,29.50200000,26.95200000,3339.02300000,94377.34476800,1607498739035,1607585139035,213840,214992,1153
NMRUSDT,NMR,USDT,-0.92300000,-3.306,28.20148328,27.84800000,27.00000000,0.36800000,26.97000000,1.64000000,27.04800000,0.63700000,27.92300000,29.49400000,26.88900000,21061.14500000,593955.52862900,1607498917607,1607585317607,803126,811034,7909
DOTBNB,DOT,BNB,-0.00003000,-0.018,0.17366933,0.17129000,0.17134000,2.50000000,0.17134000,74.90000000,0.17171000,6.70000000,0.17137000,0.17589000,0.17097000,19493.50000000,3385.42317300,1607498920612,1607585320612,380032,381298,1267
DOTBTC,DOT,BTC,-0.00000058,-0.222,0.00026506,0.00026132,0.00026034,2.40000000,0.00026044,14.70000000,0.00026065,3.20000000,0.00026092,0.00026965,0.00026004,825666.00000000,218.85295941,1607498922352,1607585322352,3695627,3709057,13431
DOTBUSD,DOT,BUSD,0.03970000,0.838,4.80890426,4.74830000,4.77490000,2.68000000,4.77510000,461.75000000,4.78680000,59.84000000,4.73520000,4.93580000,4.61220000,289736.38000000,1393314.51249800,1607498921756,1607585321756,412800,416634,3835
DOTUSDT,DOT,USDT,0.03670000,0.774,4.83914942,4.74300000,4.78070000,20.00000000,4.78030000,12.21000000,4.78130000,19.53000000,4.74400000,4.93920000,4.61670000,4813768.50000000,23294545.03479200,1607498922156,1607585322156,10884755,10940154,55400
LUNABNB,LUNA,BNB,-0.00051000,-2.816,0.01759972,0.01809000,0.01760000,305.60000000,0.01757000,2264.90000000,0.01762000,2010.80000000,0.01811000,0.01815000,0.01726000,429656.70000000,7561.83904900,1607498922319,1607585322319,172614,174086,1473
LUNABTC,LUNA,BTC,-0.00000081,-2.942,0.00002684,0.00002753,0.00002672,200.00000000,0.00002671,100.00000000,0.00002676,117.00000000,0.00002753,0.00002757,0.00002632,2031968.00000000,54.54127475,1607498921354,1607585321354,791207,798343,7137
LUNABUSD,LUNA,BUSD,-0.00870000,-1.741,0.49051193,0.50050000,0.49100000,139.01000000,0.49010000,100.00000000,0.49150000,2262.54000000,0.49970000,0.49970000,0.48030000,520675.04000000,255397.32132300,1607498922148,1607585322148,116587,117702,1116
LUNAUSDT,LUNA,USDT,-0.00920000,-1.840,0.49077229,0.50010000,0.49090000,1096.32000000,0.49080000,251.27000000,0.49110000,1903.58000000,0.50010000,0.50010000,0.48000000,4115661.39000000,2019852.57092600,1607498916229,1607585316229,819150,827194,8045
IDEXBTC,IDEX,BTC,0.00000009,5.488,0.00000170,0.00000165,0.00000173,39081.00000000,0.00000173,1553.00000000,0.00000174,14405.00000000,0.00000164,0.00000181,0.00000157,6455126.00000000,10.94803474,1607498919848,1607585319848,406642,408253,1612
IDEXBUSD,IDEX,BUSD,0.00229000,7.664,0.03081026,0.02988000,0.03217000,3717.30000000,0.03155000,1553.00000000,0.03219000,345.50000000,0.02988000,0.03314000,0.02841000,531996.60000000,16390.95584100,1607498919862,1607585319862,37567,37770,204
RSRBNB,RSR,BNB,0.00004000,6.163,0.00071703,0.00064500,0.00068900,167.00000000,0.00068800,1668.00000000,0.00069200,51413.00000000,0.00064900,0.00077300,0.00062900,12918593.00000000,9263.03639100,1607498920511,1607585320511,183837,185358,1522
RSRBTC,RSR,BTC,0.00000006,6.122,0.00000110,0.00000098,0.00000104,199525.00000000,0.00000104,2852292.00000000,0.00000105,683504.00000000,0.00000098,0.00000118,0.00000096,244497676.00000000,267.78144685,1607498913787,1607585313787,1347827,1364370,16544
RSRBUSD,RSR,BUSD,0.00137000,7.671,0.01998174,0.01794000,0.01923000,5595.10000000,0.01918000,5315.80000000,0.01927000,4429.70000000,0.01786000,0.02158000,0.01699000,28814754.50000000,575768.91391900,1607498920512,1607585320512,139772,142113,2342
RSRUSDT,RSR,USDT,0.00143000,8.016,0.01986334,0.01785000,0.01927000,4495.70000000,0.01921000,17232.10000000,0.01924000,4929.00000000,0.01784000,0.02200000,0.01700000,770065155.70000000,15296068.11488900,1607498922150,1607585322150,2847515,2923266,75752
PAXGBNB,PAXG,BNB,-0.95200000,-1.406,67.03555674,67.90500000,66.76600000,0.18300000,66.37900000,0.94400000,66.55400000,0.27000000,67.71800000,69.35400000,65.35300000,11.84400000,793.96913400,1607498910390,1607585310390,36361,36671,311
PAXGBTC,PAXG,BTC,-0.00192000,-1.867,0.10160944,0.10282000,0.10090000,0.03900000,0.10100000,0.02740000,0.10107000,0.03270000,0.10282000,0.10600000,0.09927000,160.59630000,16.31810083,1607498725803,1607585125803,197046,199328,2283
PAXGBUSD,PAXG,BUSD,-57.61000000,-2.958,1894.09329060,1948.82000000,1890.00000000,0.12597400,0.00000000,0.00000000,0.00000000,0.00000000,1947.61000000,1947.61000000,1869.18000000,334.87538600,634285.22180807,1604923200697,1605009600697,34488,36671,2184
PAXGUSDT,PAXG,USDT,-19.24000000,-1.029,1861.01250478,1870.54000000,1850.76000000,0.00287700,1852.64000000,0.03455700,1853.88000000,4.20002100,1870.00000000,1877.00000000,1845.00000000,394.04612000,733324.75677967,1607498919496,1607585319496,250034,255558,5525
TRBBNB,TRB,BNB,-0.01600000,-1.905,0.82719303,0.84000000,0.82400000,0.30000000,0.82300000,1.39500000,0.82800000,173.62500000,0.84000000,0.84300000,0.79500000,641.15700000,530.36060300,1607498897545,1607585297545,87504,87789,286
TRBBTC,TRB,BTC,-0.00002200,-1.727,0.00125915,0.00127400,0.00125200,21.71900000,0.00125200,9.67500000,0.00125400,91.42100000,0.00127400,0.00129200,0.00121000,30346.72300000,38.21112225,1607498922046,1607585322046,1517146,1521030,3885
TRBBUSD,TRB,BUSD,-0.20000000,-0.875,22.91053587,23.27100000,22.65200000,40.33600000,22.85800000,46.78800000,23.09300000,49.23700000,22.85200000,24.10700000,21.50000000,1692.89500000,38785.13161400,1607498890103,1607585290103,34533,34729,197
TRBUSDT,TRB,USDT,-0.14800000,-0.639,22.94434909,23.14700000,23.00000000,10.00000000,22.98600000,1.61800000,23.01000000,2.60700000,23.14800000,23.82900000,21.43100000,214668.36800000,4925425.97452600,1607498922215,1607585322215,2456115,2483858,27744
DOTBIDR,DOT,BIDR,703.00,1.045,69601.22,67060.00,68001.00,0.47700000,68000.00,0.04700000,68113.00,48.72900000,67298.00,70701.00,66578.00,417.80600000,29079806.51,1607498910772,1607585310772,25062,25210,149
BZRXBNB,BZRX,BNB,-0.00044000,-5.392,0.00791130,0.00822000,0.00772000,634.30000000,0.00772000,149.20000000,0.00779000,533.80000000,0.00816000,0.00830000,0.00764000,113729.50000000,899.74825900,1607498914718,1607585314718,101553,102097,545
BZRXBTC,BZRX,BTC,-0.00000065,-5.233,0.00001202,0.00001248,0.00001177,16.00000000,0.00001173,16.00000000,0.00001177,84.00000000,0.00001242,0.00001247,0.00001155,3616482.00000000,43.46238846,1607498914817,1607585314817,1623678,1629226,5549
BZRXBUSD,BZRX,BUSD,-0.01000000,-4.462,0.21839891,0.22710000,0.21410000,396.26000000,0.21510000,475.06000000,0.21600000,523.64000000,0.22410000,0.23000000,0.20690000,374603.22000000,81812.93360900,1607498919299,1607585319299,111509,111953,445
BZRXUSDT,BZRX,USDT,-0.00990000,-4.390,0.21942619,0.22650000,0.21560000,400.00000000,0.21530000,7175.02000000,0.21610000,920.00000000,0.22550000,0.23070000,0.20600000,12611740.84000000,2767346.25639300,1607498922078,1607585322078,2772028,2790887,18860
WBTCBTC,WBTC,BTC,-0.00069000,-0.069,0.99948842,0.99956000,0.99929000,0.00720000,0.99908000,0.02350000,0.99935000,0.00080000,0.99998000,1.00082000,0.99900000,280.28060000,280.13721327,1607498921957,1607585321957,203044,205683,2640
WBTCETH,WBTC,ETH,-0.72700000,-2.185,32.41444218,33.19110000,32.54540000,0.00130000,32.50340000,0.00050000,32.69880000,0.11850000,33.27240000,33.28940000,31.87110000,25.57700000,829.06418752,1607498921963,1607585321963,97805,99984,2180
SUSHIBNB,SUSHI,BNB,0.00120000,1.565,0.07755964,0.07650000,0.07790000,193.18000000,0.07780000,7.08000000,0.07800000,3.68000000,0.07670000,0.08200000,0.07300000,57783.87000000,4481.69589800,1607498916096,1607585316096,285293,287459,2167
SUSHIBTC,SUSHI,BTC,0.00000200,1.718,0.00011839,0.00011630,0.00011840,229.55000000,0.00011830,2050.00000000,0.00011840,2454.45000000,0.00011640,0.00012550,0.00011150,3065648.75000000,362.94175872,1607498921966,1607585321966,3699324,3723411,24088
SUSHIBUSD,SUSHI,BUSD,0.06300000,2.982,2.16716524,2.11100000,2.17600000,4.72300000,2.17100000,303.88000000,2.17500000,450.45300000,2.11300000,2.31000000,1.96000000,614891.14400000,1332570.71545300,1607498922028,1607585322028,370819,374281,3463
SUSHIUSDT,SUSHI,USDT,0.05800000,2.742,2.15362644,2.11400000,2.17300000,498.29000000,2.17100000,1272.48500000,2.17400000,1869.46300000,2.11500000,2.31800000,1.96900000,15545874.72800000,33480006.77377300,1607498922167,1607585322167,8257865,8332647,74783
YFIIBNB,YFII,BNB,-0.68000000,-1.043,64.70939740,64.96000000,64.49000000,0.02130000,64.33000000,0.02140000,64.52000000,0.60540000,65.17000000,65.78000000,64.00000000,64.20350000,4154.56979600,1607498922145,1607585322145,264789,265351,563
YFIIBTC,YFII,BTC,-0.00088000,-0.891,0.09910621,0.09908000,0.09793000,0.25900000,0.09769000,0.02330000,0.09793000,0.15000000,0.09881000,0.10088000,0.09727000,356.62650000,35.34390204,1607498920790,1607585320790,3908357,3911607,3251
YFIIBUSD,YFII,BUSD,1.30000000,0.073,1804.93428198,1795.05000000,1790.00000000,1.89341300,1791.89000000,0.07156700,1796.85000000,0.05303800,1788.70000000,1846.24000000,1730.43000000,68.10331600,122922.00976502,1607498920448,1607585320448,188009,188392,384
YFIIUSDT,YFII,USDT,-2.09000000,-0.116,1807.27077147,1799.14000000,1794.28000000,2.37540000,1793.55000000,0.02190900,1795.37000000,1.56571100,1796.37000000,1850.00000000,1728.43000000,5493.47832200,9928202.80503888,1607498922422,1607585322422,9129070,9149215,20146
KSMBNB,KSM,BNB,0.05050000,3.003,1.74322982,1.67300000,1.73190000,9.33000000,1.72580000,0.07000000,1.73170000,47.32000000,1.68140000,1.82270000,1.63470000,1147.74000000,2000.77459000,1607498918137,1607585318137,104297,105150,854
KSMBTC,KSM,BTC,0.00008000,3.142,0.00267266,0.00254800,0.00262600,0.36700000,0.00262300,0.03900000,0.00262700,13.02800000,0.00254600,0.00280600,0.00249500,17253.80100000,46.11359263,1607498918358,1607585318358,957053,962375,5323
KSMBUSD,KSM,BUSD,1.98700000,4.295,48.29778538,46.14700000,48.24700000,1.55200000,48.02800000,0.24100000,48.21000000,4.11000000,46.26000000,51.34700000,44.19500000,2349.41800000,113471.68634200,1607498848261,1607585248261,47634,48465,832
KSMUSDT,KSM,USDT,1.92100000,4.157,48.60173910,46.30300000,48.13700000,1.66900000,48.10400000,3.32500000,48.13700000,25.45100000,46.21600000,51.33000000,44.07700000,127318.53700000,6187902.31845800,1607498915746,1607585315746,1350711,1375066,24356
EGLDBNB,EGLD,BNB,0.03290000,6.890,0.50082600,0.47780000,0.51040000,8.03000000,0.51000000,0.80000000,0.51140000,3.10000000,0.47750000,0.51770000,0.47180000,22691.26000000,11364.37291100,1607498920905,1607585320905,195958,199947,3990
EGLDBTC,EGLD,BTC,0.00004900,6.740,0.00076395,0.00072800,0.00077600,0.66900000,0.00077400,412.03600000,0.00077600,35.43500000,0.00072700,0.00079100,0.00071700,334911.56500000,255.85724495,1607498921682,1607585321682,1130413,1148906,18494
EGLDBUSD,EGLD,BUSD,0.89400000,6.713,13.95823187,13.31800000,14.21200000,3.49200000,14.20800000,9.20000000,14.24400000,12.64800000,13.31800000,14.58400000,12.80700000,129217.69600000,1803650.56207300,1607498785700,1607585185700,359752,368752,9001
EGLDUSDT,EGLD,USDT,1.05200000,7.980,13.97122186,13.22900000,14.23500000,1.63900000,14.23500000,0.47600000,14.24100000,7.41000000,13.18300000,14.59500000,12.80000000,812037.29600000,11345153.21844300,1607498921949,1607585321949,2491129,2549449,58321
DIABNB,DIA,BNB,0.00090000,1.670,0.05437716,0.05380000,0.05480000,22.55000000,0.05460000,3.04000000,0.05490000,450.92000000,0.05390000,0.05620000,0.05120000,69001.86000000,3752.12490900,1607498541374,1607584941374,110526,112848,2323
DIABTC,DIA,BTC,0.00000100,1.215,0.00008286,0.00008230,0.00008330,138.55000000,0.00008290,109.10000000,0.00008320,60.00000000,0.00008230,0.00008600,0.00007790,908573.61000000,75.28508599,1607498764441,1607585164441,1687835,1699553,11719
DIABUSD,DIA,BUSD,0.03400000,2.283,1.51463504,1.49000000,1.52300000,50.00800000,1.51700000,401.32000000,1.52800000,17.67600000,1.48900000,1.60000000,1.38100000,94236.21900000,142733.47913700,1607498849230,1607585249230,245633,247355,1723
DIAUSDT,DIA,USDT,0.03300000,2.218,1.51618457,1.49100000,1.52100000,6.57500000,1.52100000,1011.90300000,1.52200000,6.57500000,1.48800000,1.59000000,1.38000000,1815180.90800000,2752149.28756300,1607498884653,1607585284653,1608197,1626174,17978
RUNEUSDT,RUNE,USDT,0.00600000,0.702,0.87483721,0.85620000,0.86130000,3.90000000,0.86030000,250.00000000,0.86270000,376.33000000,0.85530000,0.93200000,0.80690000,4716530.13000000,4126196.05965600,1607498922269,1607585322269,1907786,1929274,21489
FIOUSDT,FIO,USDT,-0.01190000,-12.081,0.09327259,0.09850000,0.08660000,856.50000000,0.08660000,5286.52000000,0.08690000,11326.62000000,0.09850000,0.10290000,0.08550000,20716461.53000000,1932278.08309000,1607498905754,1607585305754,219007,235131,16125
UMABTC,UMA,BTC,0.00000600,1.535,0.00039668,0.00039000,0.00039700,0.30000000,0.00039400,2.39400000,0.00039600,4.58100000,0.00039100,0.00041000,0.00038700,6824.69400000,2.70725035,1607498822747,1607585222747,564411,565194,784
